dest1,dest2,similarity,jenis1,jenis2
Obelix Village,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Bendungan Kamijoro,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waduk Sermo ,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waduk Sermo ,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waduk Sermo ,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Waduk Sermo ,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Telaga Kemuning,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Telaga Kemuning,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Telaga Kemuning,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Telaga Kemuning,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Telaga Kemuning,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Telaga Kemuning,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Balong Waterpark,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Bejiharjo Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Lembah Sorory,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Embung Batara Sriten,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Taman Pintar,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Embung Kleco,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Gembira Loka Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Obelix Village,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Ledok Sambi Ecopark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Gamplong Studio Alam Sleman,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Wisata Bojong Asri,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Bendungan Kamijoro,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,The Manglung View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Bejiharjo Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Lembah Sorory,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Ekowisata Nologaten,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,De Mangol View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Galaxy Waterpark Jogja,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Galaxy Waterpark Jogja,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Taman Jamu Naturindo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Gembira Loka Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Embung Jlamprong,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Taman Jamu Naturindo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Taman Tebing Breksi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Taman Tebing Breksi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Jogja Mini Zoo Exotarium,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Taman Pintar,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Embung Kleco,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Wisata Bojong Asri,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kids fun Park,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kids fun Park,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kids fun Park,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kids fun Park,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Kids fun Park,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Grand Puri Waterpark,Ekowisata Nologaten,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Embung Tonogoro ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Jogja Agro Park ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,He Ha Sky View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Galaxy Waterpark Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Obelix Village,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Suraloka Interactive Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Jogja Mini Zoo Exotarium,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Embung Jlamprong,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Grand Puri Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Waduk Sermo ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Embung Batara Sriten,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
He Ha Ocean View,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Waterbyur ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Taman Pintar,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Taman Tebing Breksi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Ekowisata Nologaten,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Jogja Mini Zoo Exotarium,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Embung Batara Sriten,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,He Ha Sky View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Galaxy Waterpark Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Omah Salak,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,He Ha Ocean View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Pictniq,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Teras Kaca,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Pasar Seni Gabusan ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Aloe Land,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Wana Delima Orchard,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Drini Park,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Galaxy Waterpark Jogja,HEHA Forest,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Galaxy Waterpark Jogja,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Galaxy Waterpark Jogja,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Galaxy Waterpark Jogja,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Waterbom Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Sadranan Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Nglanggeran,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Obelix Sea View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Galaxy Waterpark Jogja,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Galaxy Waterpark Jogja,Kaliurang Park Botanical Garden ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Suraloka Interactive Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Obelix Village,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Galaxy Waterpark Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,He Ha Sky View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Jogja Agro Park ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Obelix Hills,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Stone Valley,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Kids fun Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Balong Waterpark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Sindu Kusuma Edupark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Kolam Renang Tirto Tamansari,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Agrowisata Bhumi Merapi ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,The World Landmark Merapi Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Agro wisata Turi,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Citra Grand Mutiara Waterpark Yogyakarta,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
HEHA Forest,Chocolate Monggo Museum New Factory Store Kedai & Gelato,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Kampung Emas,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Telaga Kemuning,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Drini Park,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Satoloka,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Suraloka Interactive Zoo,Bunga Chrysant,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Embung Jlamprong,Embung Tonogoro ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Bendungan Kamijoro,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Wisata Bojong Asri,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Gamplong Studio Alam Sleman,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Ledok Sambi Ecopark,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,De Mangol View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Waduk Sermo ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Suraloka Interactive Zoo,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Obelix Village,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Galaxy Waterpark Jogja,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Omah Salak,Etalase Taman Batu Geopark Gunung Sewu,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,He Ha Sky View,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Jogja Agro Park ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
Taman Jamu Naturindo,Embung Tonogoro ,1.0000000000000002,Taman Rekreasi,Taman Rekreasi
